"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Bleaching_scores","Survival_2","Area_2022","Area_cm_2022","log_2022","log10_2022","Note_2022","Note_2023"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_136","BA_S","Shallow","offshore","Menc",0,1,1,0.055991018,559.91018,6.32777637800774,2.74811836368651,NA,"o"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_137","BA_S","Shallow","offshore","Pmas",0,1,1,0.004629652,46.29652,3.83506679628034,1.66554834735494,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_138","BA_S","Shallow","offshore","Spis",0,3,1,0.011481324,114.81324,4.74330680824581,2.05999197279528,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_139","BA_S","Shallow","offshore","Adgt",0,1,1,0.006377709,63.77709,4.15539403495307,1.80466469951381,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_140","BA_S","Shallow","offshore","Menc",0,1,1,0.018243496,182.43496,5.20639372594119,2.26110806579197,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_141","BA_S","Shallow","offshore","Spis",0,4,1,0.002523166,25.23166,3.22809955517745,1.40194582384791,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_142","BA_S","Shallow","offshore","Menc",0,1,1,0.059410924,594.10924,6.38706320817797,2.77386630687897,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_143","BA_S","Shallow","offshore","Pdam",0,2,1,0.021943103,219.43103,5.39103796901662,2.34129804167483,NA,"o"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_144","BA_S","Shallow","offshore","Adgt",0,1,1,0.020476778,204.76778,5.32187655656985,2.31126162188856,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_145","BA_S","Shallow","offshore","Spis",0,4,1,0.001775216,17.75216,2.87650719865863,1.24925120353242,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_146","BA_S","Shallow","offshore","Pver",0,1,1,0.017022177,170.22177,5.13710211630282,2.23101510208383,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_147","BA_S","Shallow","offshore","Pmas",0,1,1,0.004814589,48.14589,3.87423577634546,1.68255921925899,NA,"bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_148","BA_S","Shallow","offshore","Gspp",0,3,1,0.00412541,41.2541,3.71975050178083,1.61546711698027,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_149","BA_S","Shallow","offshore","Pmas",0,1,1,0.007987887,79.87887,4.38051136222823,1.90243191253022,"pm",NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_150","BA_S","Shallow","offshore","Pmas",0,1,1,0.019292398,192.92398,5.26229622530105,2.28538621278856,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_151","BA_S","Shallow","offshore","Pmas",0,1,1,0.028199545,281.99545,5.64189093605617,2.45024210102917,"pm",NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_152","BA_S","Shallow","offshore","Pmas",0,1,1,0.005387243,53.87243,3.98661884426985,1.73136656551791,"pm","pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_153","BA_S","Shallow","offshore","Pmas",0,1,1,0.003925508,39.25508,3.67008086260509,1.59389586676812,"pm",NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_154","BA_S","Shallow","offshore","Pmas",0,1,1,0.011450158,114.50158,4.74058862202572,2.05881147951911,"pm","bad"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_155","BA_S","Shallow","offshore","Pmas",0,1,1,0.009724372,97.24372,4.57722040457797,1.98786156416318,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_156","BA_S","Shallow","offshore","Pmas",0,1,1,0.008731105,87.31105,4.46947702986425,1.94106921106338,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_157","BA_S","Shallow","offshore","Pmas",0,1,1,0.005626186,56.26186,4.03001686330441,1.75021408571016,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_158","BA_S","Shallow","offshore","Pmas",0,1,1,0.006611897,66.11897,4.19145569509404,1.8203260795213,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_159","BA_S","Shallow","offshore","Atab",0,1,1,0.032479511,324.79511,5.78319455275547,2.51160948203465,"new",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_160","BA_S","Shallow","offshore","Pver",0,1,0,0.028273612,282.73612,5.64451402448981,2.45138129386144,"bad","m"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_161","BA_S","Shallow","offshore","Pdam",0,4,0,0.009181109,91.81109,4.51973309643019,1.96289514345513,NA,"m"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_162","BA_S","Shallow","offshore","Lobo_sp",0,2,1,0.003842836,38.42836,3.64879572867265,1.58465185055469,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_163","BA_S","Shallow","offshore","Pdam",0,2,1,0.012755156,127.55156,4.84852067501087,2.10568577455105,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_164","BA_S","Shallow","offshore","Adgt",0,1,1,0.024034405,240.34405,5.48207143846874,2.3808333751264,"bad","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_165","BA_S","Shallow","offshore","Gspp",0,1,1,0.001083098,10.83098,2.38241054630033,1.03466775388635,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_166","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.003066288,30.66288,3.42305280249599,1.48661294338747,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_167","BA_S","Shallow","offshore","Menc",0,1,1,0.009867888,98.67888,4.59187094177915,1.99422421162657,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_168","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.026268719,262.68719,5.57096393265519,2.41943889483419,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_169","BA_S","Shallow","offshore","Menc",0,1,1,0.056317442,563.17442,6.33358938477827,2.75064292045021,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_170","BA_S","Shallow","offshore","Pmas",0,1,1,0.006772496,67.72496,4.21545479734714,1.83074875720045,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_171","BA_S","Shallow","offshore","Adgt",0,1,1,0.025105163,251.05163,5.52565861519017,2.39976304545825,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_172","BA_S","Shallow","offshore","Abra",0,1,1,0.205098696,2050.98696,7.62607640017796,3.3119628991699,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_173","BA_S","Shallow","offshore","Plat",0,3,1,0.060152919,601.52919,6.39947506291556,2.77925670690169,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_174","BA_S","Shallow","offshore","Acor",0,1,1,0.037900604,379.00604,5.9375521416309,2.57864613112314,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_175","BA_S","Shallow","offshore","Gspp",0,2,1,0.034855449,348.55449,5.8537945737889,2.54227068159172,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_176","BA_S","Shallow","offshore","Spis",0,1,1,0.009594431,95.94431,4.56376791897565,1.98201922389821,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_177","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.010217224,102.17224,4.62666001660691,2.00933291485479,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_178","BA_S","Shallow","offshore","Plat",0,1,1,0.021181384,211.81384,5.35570777569721,2.32595433367164,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_179","BA_S","Shallow","offshore","Menc",0,1,1,0.041690929,416.90929,6.03286866815971,2.62004157262878,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_180","BA_S","Shallow","offshore","Adgt",0,1,1,0.003224705,32.24705,3.47342656618967,1.50848999099233,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_181","BA_S","Shallow","offshore","Spis",0,1,1,0.032694124,326.94124,5.78978046056072,2.51446970545279,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_182","BA_S","Shallow","offshore","Gspp",0,1,1,0.017280582,172.80582,5.15216853635833,2.23755836517598,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_183","BA_S","Shallow","offshore","Adgt",0,1,1,0.018490816,184.90816,5.21985926938252,2.26695607700437,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_184","BA_S","Shallow","offshore","Spis",0,1,1,0.009916378,99.16378,4.5967728266502,1.99635307317699,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_185","BA_S","Shallow","offshore","Pdam",0,4,1,0.02241154,224.1154,5.41216109776755,2.35047169993189,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_186","BA_S","Shallow","offshore","Adgt",0,1,1,0.011482925,114.82925,4.74344624237253,2.06005252826711,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_187","BA_S","Shallow","offshore","Adgt",0,2,1,0.007082832,70.82832,4.260258920721,1.85020694074823,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_188","BA_S","Shallow","offshore","Menc",0,1,1,0.034933464,349.33464,5.8560303166639,2.54324165238528,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_189","BA_S","Shallow","offshore","Abra",0,1,1,0.091316678,913.16678,6.81691853642059,2.96055010395145,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_190","BA_S","Shallow","offshore","Adgt",0,5,1,0.020107432,201.07432,5.30367459096171,2.30335660866516,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_191","BA_S","Shallow","offshore","Pver",0,1,1,0.02289841,228.9841,5.43365256882929,2.35980532722199,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_192","BA_S","Shallow","offshore","Adgt",0,4,1,0.02559141,255.9141,5.54484184129611,2.40809421470117,"bad","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_193","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.009898973,98.98973,4.59501610737976,1.99559013969159,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_194","BA_S","Shallow","offshore","Pver",0,4,1,0.019521681,195.21681,5.27411078707443,2.29051721177284,"bad","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_195","BA_S","Shallow","offshore","Gspp",0,2,1,0.003120399,31.20399,3.44054597125428,1.4942101300502,"bad","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_196","BA_S","Shallow","offshore","Spis",0,5,1,0.010487823,104.87823,4.65279996288283,2.02068534927967,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_197","BA_S","Shallow","offshore","Shys",0,1,1,0.002565312,25.65312,3.24466520164645,1.40914019269855,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_198","BA_S","Shallow","offshore","Lobo_sp",0,4,1,0.027517023,275.17023,5.61738992433566,2.4396014468379,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_199","BA_S","Shallow","offshore","Menc",0,1,1,0.02834994,283.4994,5.64721000676345,2.45255214408619,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_200","BA_S","Shallow","offshore","Pdam",0,2,1,0.038140531,381.40531,5.94386261546059,2.58138673508557,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_201","BA_S","Shallow","offshore","Spis",0,5,1,0.028913944,289.13944,5.66690906310039,2.46110733555203,"pm","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_202","BA_S","Shallow","offshore","Pver",0,1,1,0.033398537,333.98537,5.81109718962214,2.52372744325639,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_203","BA_S","Shallow","offshore","Adgt",0,1,1,0.022249728,222.49728,5.40491487681247,2.34732470615645,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_204","BA_S","Shallow","offshore","Pdam",0,5,1,0.025811161,258.11161,5.55339208827778,2.41180753978422,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_205","BA_S","Shallow","offshore","Adgt",0,3,1,0.010993193,109.93193,4.6998613560636,2.04112385264876,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_206","BA_S","Shallow","offshore","Shys",0,4,1,0.008924316,89.24316,4.49136477906739,1.95057493976359,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_207","BA_S","Shallow","offshore","Menc",0,2,1,0.009449766,94.49766,4.54857507228835,1.97542105441752,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_208","BA_S","Shallow","offshore","Spis",0,4,1,0.050276184,502.76184,6.22011657884785,2.70136230698856,"pm","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_209","BA_S","Shallow","offshore","Menc",0,4,1,0.012639478,126.39478,4.83941018339164,2.10172913831339,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_210","BA_S","Shallow","offshore","Pmas",0,1,1,0.002783086,27.83086,3.32614547696476,1.44452662665326,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_211","BA_S","Shallow","offshore","Spis",0,4,1,0.009100296,91.00296,4.51089203346037,1.95905551859318,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_212","BA_S","Shallow","offshore","Acor",0,1,1,0.032323144,323.23144,5.77836859914354,2.50951359701106,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_213","BA_S","Shallow","offshore","Plat",0,1,1,0.003013722,30.13722,3.4057609527134,1.47910318844499,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_214","BA_S","Shallow","offshore","Acor",0,1,1,0.02934729,293.4729,5.68178530110392,2.46756800362844,"bad","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_215","BA_S","Shallow","offshore","Spis",0,4,1,0.004940718,49.40718,3.900095757762,1.69379006649032,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_216","BA_S","Shallow","offshore","Adgt",0,1,1,0.004651142,46.51142,3.83969787383853,1.66755959878372,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_217","BA_S","Shallow","offshore","Menc",0,4,1,0.060823709,608.23709,6.41056475661306,2.78407289968052,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_218","BA_S","Shallow","offshore","Adgt",0,2,1,0.052274432,522.74432,6.25909247263517,2.71828932258764,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_219","BA_S","Shallow","offshore","Pmas",0,1,1,0.01674047,167.4047,5.1204142341248,2.22376764693927,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_220","BA_S","Shallow","offshore","Spis",0,4,1,0.005502903,55.02903,4.00786086416727,1.74059185754384,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_221","BA_S","Shallow","offshore","Pmas",0,1,1,0.00412647,41.2647,3.72000741293461,1.61557869207669,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_222","BA_S","Shallow","offshore","Pver",0,1,1,0.047271076,472.71076,6.15848370039182,2.67459548797129,NA,"o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_223","BA_S","Shallow","offshore","Adgt",0,1,1,0.009357077,93.57077,4.53871804838723,1.97114020332927,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_224","BA_S","Shallow","offshore","Atab",0,1,0,0.174546684,1745.46684,7.4647773289427,3.24191160259631,"pm","d"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_225","BA_S","Shallow","offshore","Spis",0,4,1,0.004980788,49.80788,3.90817320444482,1.69729805701254,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_226","BA_S","Shallow","offshore","Pmas",0,1,1,0.004017246,40.17246,3.69318168622726,1.60392842699464,"o","o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_227","BA_S","Shallow","offshore","Pmas",0,1,0,0.008107785,81.07785,4.39540980421199,1.90890222367272,"bad","m"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_228","BA_S","Shallow","offshore","Plat",0,1,1,0.024753085,247.53085,5.51153522070567,2.39362933316789,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_229","BA_S","Shallow","offshore","Pver",0,1,1,0.036305283,363.05283,5.89454836086542,2.55996982643571,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_230","BA_S","Shallow","offshore","Pmas",0,1,1,0.001658033,16.58033,2.80821705300727,1.21959317010767,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_231","BA_S","Shallow","offshore","Pmas",0,1,1,0.006999926,69.99926,4.24848467056491,1.8450934488769,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_232","BA_S","Shallow","offshore","Menc",0,4,1,0.040636191,406.36191,6.00724416647807,2.60891299294693,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_233","BA_S","Shallow","offshore","Pver",0,1,1,0.037558357,375.58357,5.92848100303336,2.57470658568564,"o","o"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_234","BA_S","Shallow","offshore","Pmas",0,1,1,0.004631403,46.31403,3.83544493894786,1.66571257262881,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_235","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.016476916,164.76916,5.10454546404093,2.21687592765725,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_236","BA_S","Shallow","offshore","Pmas",0,1,1,0.009259981,92.59981,4.52828708981418,1.96661009558003,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_237","BA_S","Shallow","offshore","Pmas",0,1,1,0.00840724,84.0724,4.4316783323786,1.92465344532223,"pm","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_238","BA_S","Shallow","offshore","Spis",0,4,1,0.020300028,203.00028,5.31320735835118,2.30749663693967,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_239","BA_S","Shallow","offshore","Atab",0,1,1,0.109996339,1099.96339,7.00303217641443,3.04137823080771,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_240","BA_S","Shallow","offshore","Spis",0,4,1,0.004754213,47.54213,3.86161626530362,1.67707863524921,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_241","BA_S","Shallow","offshore","Plat",0,3,1,0.066407452,664.07452,6.4983943720949,2.82221681703196,"o","pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_242","BA_S","Shallow","offshore","Spis",0,4,1,0.03029508,302.9508,5.7135704160873,2.48137210367238,"bad",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_243","BA_S","Shallow","offshore","Pver",0,1,1,0.028607429,286.07429,5.65625153233406,2.45647882874949,"bad","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_244","BA_S","Shallow","offshore","Pver",0,1,1,0.030981472,309.81472,5.73597444137949,2.4911020482292,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_245","BA_S","Shallow","offshore","Pver",0,1,1,0.024786085,247.86085,5.51286749998613,2.39420793470775,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_246","BA_S","Shallow","offshore","Spis",0,5,1,0.011153739,111.53739,4.71435987101038,2.04742047768594,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_247","BA_S","Shallow","offshore","Atab",0,1,1,0.101226216,1012.26216,6.91994286768279,3.0052930025204,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P2","OCCH_BA2S_P2_248","BA_S","Shallow","offshore","Pmas",0,1,1,0.014798515,147.98515,4.9971119308921,2.17021813703934,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_249","BA_S","Shallow","offshore","Menc",0,3,1,0.036826218,368.26218,5.90879513015218,2.5661571197219,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_250","BA_S","Shallow","offshore","Acor",0,4,0,0.010581818,105.81818,4.66172233831088,2.02456028769354,"bad","d"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_251","BA_S","Shallow","offshore","Menc",0,1,1,0.017689013,176.89013,5.17552880537515,2.24770360110576,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_252","BA_S","Shallow","offshore","Lobo_sp",0,1,1,0.004368603,43.68603,3.77702837135925,1.64034257967335,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_253","BA_S","Shallow","offshore","Pmas",0,1,1,0.004227585,42.27585,3.7442160010284,1.6260923483005,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_254","BA_S","Shallow","offshore","Acor",0,1,1,0.037456921,374.56921,5.92577659229122,2.57353207502353,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_255","BA_S","Shallow","offshore","Pdam",0,1,1,0.034399674,343.99674,5.84063218058431,2.53655432685432,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_256","BA_S","Shallow","offshore","Menc",0,1,1,0.157298206,1572.98206,7.36072849803456,3.19672376948442,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_257","BA_S","Shallow","offshore","Adgt",0,4,1,0.009819505,98.19505,4.58695580675795,1.99208959560906,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_258","BA_S","Shallow","offshore","Adgt",0,2,1,0.020873257,208.73257,5.34105386323891,2.3195902203527,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_259","BA_S","Shallow","offshore","Pver",0,1,1,0.015436111,154.36111,5.03929472762568,2.18853789289198,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_260","BA_S","Shallow","offshore","Pdam",0,5,0,0.020392054,203.92054,5.31773040816165,2.30946097251373,NA,"d"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_261","BA_S","Shallow","offshore","Spis",0,4,1,0.022856239,228.56239,5.43180921464068,2.35900476866969,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_262","BA_S","Shallow","offshore","Acor",0,1,1,0.015119798,151.19798,5.01859010386783,2.17954598904407,NA,"bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_263","BA_S","Shallow","offshore","Acor",0,1,1,0.011418435,114.18435,4.73781424755082,2.05760658399393,"o","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_264","BA_S","Shallow","offshore","Menc",0,1,1,0.053907864,539.07864,6.28986146008113,2.73165212404916,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_265","BA_S","Shallow","offshore","Pver",0,1,1,0.022236638,222.36638,5.40432638188448,2.3470691260566,"bad","bad"
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_266","BA_S","Shallow","offshore","Spis",0,3,1,0.012909394,129.09394,4.86054035639455,2.11090585585022,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_267","BA_S","Shallow","offshore","Spis",0,3,1,0.016081369,160.81369,5.08024648993685,2.20632301728794,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_268","BA_S","Shallow","offshore","Plat",0,1,1,0.00722497,72.2497,4.28012817473479,1.85883604812595,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_269","BA_S","Shallow","offshore","Pmas",0,1,1,0.013939334,139.39334,4.93729972100146,2.1442420243334,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P3","OCCH_BA2S_P3_270","BA_S","Shallow","offshore","Spis",0,3,1,0.043098209,430.98209,6.06606653471597,2.63445922288513,"bad",NA
